fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5579416494982719
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.29923994921244534
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8442252487667441
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4584691668100147
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7000636507518966
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.32748872916599525
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9912511616037177
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.30346489146006705
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.871862412480512
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.22469167926549138
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3115795570052977
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.658399294350287
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.45760728648604787
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.18812087539953326
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.02092837417074589
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6526771266848296
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.645208652934893
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5147868369386945
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.0694297452201249
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.11920754174797477
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6794760593618876
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.15248805543316946
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.021339132144691297
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5340278174894859
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6402165197559796
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.09490396581836591
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7967330615932361
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5222381155317963
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1445546920362576
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.0028868041263796496
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.12823907099048104
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7856378583941637
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.49627694587952553
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8968417183664956
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.22146751942177223
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5204106799084169
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.10247527067973206
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4861596399260717
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2083626253146803
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9280782021238169
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6110097360850818
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7944935882533765
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.36079896722520244
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5483311904592086
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.24404538462682102
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4228797836358158
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4671272969005088
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4245156759067179
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8944063274188851
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5522238716167257
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9939446794727027
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9183502060628982
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.48431020847842066
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7204317834845277
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.18258057630022895
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2982239117133668
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2967174299995692
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.22523512357469855
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.12333941755452349
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.38726932511177514
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.025484650307736945
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.21659315686619618
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.39382735205641983
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.09497173472891685
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6623087106636172
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1519897981068432
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5938741405944205
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9409403931607293
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9320127860054164
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.17303941592432737
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2156569235926027
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.27450620728641073
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.10017356487161033
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7665554390290693
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2409373787772222
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6364363058544599
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.16050181394538465
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5009546856496354
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5729252573667167
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8374819848107563
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.841706415852929
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8426272451828555
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4451217074474674
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9647490969176624
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.41566810758366335
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8027230311983695
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4105142341302299
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9949134924169286
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.052600356798761405
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5598509947926197
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8874545724925413
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.12294779722946969
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.13864226168887028
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.542760613526007
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9371299790677978
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7308620846410807
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6400373067623016
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9729887688809511
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7143331260621799
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.10486842076741598
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3091238889686706
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.973182818903863
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.20032685299218855
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9444054107609139
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.003539828186770122
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7650217372896513
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6849888295783051
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6932728882803192
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5199347404079238
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.40547357018381547
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.16476571063385104
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8234167096293837
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.837911516562876
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.40976952952834333
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7517755792454335
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9000863732169471
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.07492001121104641
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2581145841789607
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7571636269603577
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6792402584972085
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7336222988112308
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.19832348865276261
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8336636374953976
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.25676952868655634
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2286427280396206
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6707127651291409
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.32295704507647527
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5958107586500289
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4844634321746297
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.07763041711995267
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.699704841973853
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6776260721397275
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8377351778327791
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.013725748340306043
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.25396283273600406
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7457739590192128
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6550517921450144
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1550934447652359
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5586867667781164
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6917688292413744
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8360015997986874
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8871800742311156
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8517917764144427
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4826086352139124
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1521009598045615
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.44076423486874206
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8396605105030511
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5172582361319668
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7278860241107851
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8177988451483105
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.14735271545199746
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.49376346720239905
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4422066295095656
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6335698467453054
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6229822678166473
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.05470036260991218
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9240952431391549
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6543808903444994
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3476240587184378
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4409643077689429
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.15195147034738454
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7215837174265586
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.33342711496393673
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.13794002562221452
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6397245279791705
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3592548812372378
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5262972729394498
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8388718507413715
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3254032811367601
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4845932142830305
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.28808068278518917
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8361657834061771
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.78163182264621
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7966909077558407
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6187269402895648
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.02522008869285941
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1503622811756603
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.372080099906997
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.528591373971404
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7369119387592575
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7481196372501537
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2987894539584137
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5365781477434344
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5647587061515469
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.19587196766470039
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.48426266920943284
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.980147709381072
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3665624169405163
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4766671163927386
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4377166817473028
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3914530532663739
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4122663035056724
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7436306215549288
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8597378060287929
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1745698261314237
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9467763718596068
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.27455556369041
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.944710616475483
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.18103007018450945
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1759860448939019
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.11478975567389427
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.27349762600604144
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6877954228072828
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9688808156605047
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.0269199620182633
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.923577622327692
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.19880754829281533
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4376633090286244
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6466101530016636
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.344295160940434
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4160756040056377
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8168781808888678
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2892112372601662
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9018054436191385
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8688043487415021
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6443354124754859
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5062673237530646
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.809024761893858
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4635369323201466
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3828174209841765
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9113428637814193
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.01867790900515376
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.27797688007464105
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5290540208031937
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.43414822571164735
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.45708607605331497
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.40630544392190804
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8541019984098634
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1817325046667032
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7139560457412997
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5621333002818785
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.14691282584553023
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.009692940301521236
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6985441954250529
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3717828508414869
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7693671060617931
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6593083323889121
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.015532766180810786
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7849618301657569
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5722649866867492
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8139339029574562
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8853960823075869
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.012250787002823782
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6487170521367728
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7608491964098939
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9588841827310955
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6885018770293561
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8062753782136247
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.052372961569599696
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.30823114633820325
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5581095075865027
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.28225391809887856
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.018052580191128098
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.31721385155246873
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9263664827119883
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.33539355875116383
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7256595116884906
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5207124402197568
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6433880463897376
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.16128696611856985
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9788830592630078
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6052565854400402
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9074247602487371
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7851330659138066
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5998649966783115
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5454669827577019
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9525878753869813
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9712426580475206
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5455852370904241
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8076485710480353
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6543558418957686
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5535327545643992
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.48357905672499324
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2114708478793046
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.46401964941552865
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5481704778154449
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7051895925621912
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.1694495589338677
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8496562991862477
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.24117512095504945
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7222019918594398
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8902188385846932
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7384314246174769
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3183266544760567
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5413824164946636
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.8072283333562882
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9422592831858885
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.6630462011843407
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.3160915089669214
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.2819244125371756
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5395806002279878
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9780548598653052
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.4661810729520348
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.595453821515883
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.5574232755970607
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.042479390775852166
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9976862851824942
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.7020802516601656
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.007369514278056544
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.45514699385059665
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.40953735499012534
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.9980514369755769
PCH3,51.621244,-115.608378,0.0,,,0.0,0.0,,,,,3,,0.19286125878793292
