fueltype,lat,lon,elev,ws,waz,ps,saz,cur,cbd,cbh,ccf,ftypeN,fmc,py,jd,jd_min,pc,pdf,time,ffmc,bui,gfl,pattern,
PCH,51.621244,-115.608378,98.000000,,,6.156420,136.922623,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,96.177216,,,9.130395,194.902618,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,101.131546,,,12.640307,200.161041,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,101.987343,,,13.859096,149.394867,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,91.721519,,,17.737703,154.484268,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,91.797470,,,13.742845,195.625839,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,96.658226,,,9.716070,209.495285,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,98.177216,,,6.227508,197.656021,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,99.177216,,,5.167916,204.177643,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,101.000000,,,3.085599,234.342026,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,102.520752,,,2.492686,277.472107,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,104.296104,,,12.003884,186.577209,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,104.354431,,,14.838265,182.201889,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,105.056404,,,20.520094,222.911209,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,122.987183,,,23.606232,229.512375,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,129.000000,,,41.063564,233.797241,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,167.177856,,,59.707546,228.173721,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,188.336487,,,65.954056,197.797867,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,194.063293,,,53.951675,185.256668,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,194.928543,,,52.571785,182.597336,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,197.240509,,,28.944767,188.351562,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,200.535324,,,39.189938,212.739243,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,225.506332,,,42.426311,239.766907,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,249.420609,,,38.946568,214.837250,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,255.177216,,,19.262819,188.380005,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,253.164551,,,27.560198,133.096558,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,228.338409,,,46.008556,116.208298,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,198.113922,,,46.381596,128.065033,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,179.638367,,,30.276188,144.574371,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,174.709335,,,40.902908,167.367828,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,167.708862,,,51.229916,134.161087,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,125.696205,,,53.863995,142.762924,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,124.240509,,,28.635508,178.784470,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,124.886078,,,20.029381,174.353699,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,121.612404,,,24.845989,136.129410,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,101.922127,,,23.694132,101.519432,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,90.649574,,,14.904980,72.280685,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,82.987343,,,13.603222,19.676456,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,84.541100,,,15.866524,9.771851,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,79.395927,,,4.387782,143.689499,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,81.075951,,,22.216656,198.612396,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,88.852425,,,33.352837,191.027084,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,89.583878,,,28.253653,176.545944,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,86.582275,,,14.539680,128.362793,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,74.379745,,,24.423895,93.654839,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,54.075951,,,13.031857,90.000000,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,57.000000,,,2.654172,235.697433,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,164.582275,,,21.178341,347.735016,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,170.582275,,,18.264267,310.541168,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,183.092773,,,33.536793,318.974823,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,199.939911,,,40.139164,319.407501,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,217.924057,,,36.930904,296.482635,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,244.024200,,,38.530258,306.315033,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,259.328949,,,45.828743,345.929474,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,258.883179,,,26.022039,32.945171,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,240.455704,,,34.582478,104.241951,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,214.180252,,,34.045425,91.026604,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,195.058807,,,29.199522,21.431023,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,199.951767,,,25.277939,7.370117,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,190.734344,,,27.142502,84.867058,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,163.898727,,,39.863598,77.936241,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,138.744919,,,32.961761,80.191833,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,120.582275,,,17.542004,78.670967,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,115.806122,,,10.915604,358.305847,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,121.012657,,,15.438908,316.809937,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,129.898254,,,19.297819,348.509979,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,126.139244,,,22.640766,13.749847,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,122.721519,,,15.926367,351.397034,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,129.316452,,,14.377505,332.006165,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,131.721512,,,10.748844,346.779175,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,132.594940,,,10.764034,0.000000,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,131.721512,,,17.182549,312.438934,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,149.506332,,,19.581440,297.556702,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,154.873413,,,7.375041,326.044525,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.000000,,,0.859459,356.834503,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,154.936707,,,9.217810,98.296280,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,142.835449,,,17.201302,102.976402,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,132.582275,,,21.039797,100.995461,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,115.291138,,,19.735798,98.769630,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,106.569618,,,13.429426,80.382332,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,97.632912,,,11.039130,89.459320,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,91.848099,,,6.968987,113.879822,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,89.134430,,,10.821518,168.823151,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,89.050636,,,16.983412,159.841995,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,81.329117,,,10.667949,164.148499,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,85.164558,,,12.214310,221.085526,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,92.034286,,,9.049174,239.091202,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,95.518990,,,4.146864,266.970306,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,97.556961,,,4.553055,282.122742,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,101.455696,,,5.948101,296.873169,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,104.632912,,,7.379618,327.006592,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,106.814934,,,10.508928,357.473969,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,105.250603,,,4.035331,22.193489,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,104.782089,,,5.327096,323.199768,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,109.506332,,,11.563219,309.037872,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,116.760132,,,13.715402,248.608414,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,126.537575,,,33.272125,197.000900,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,129.734177,,,45.425098,205.250427,,,,,5,,,,,,,20,,,,,
PL0,51.621244,-115.608378,152.379745,,,32.099468,215.627350,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,154.670883,,,28.011423,206.699280,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,169.164551,,,21.603739,243.842346,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,180.531647,,,28.648512,248.902176,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,204.810120,,,38.679779,253.750198,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,230.055603,,,36.184483,246.383301,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,249.025314,,,23.031994,215.484970,,,,,22,,,,,,,20,,,,,
MT0,51.621244,-115.608378,247.886078,,,27.805344,131.992615,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,221.464676,,,48.112289,106.068581,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,186.228653,,,33.263954,83.167664,,,,,6,,,,,,,20,,,,,
PCH,51.621244,-115.608378,177.417725,,,23.483990,91.742485,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,154.924057,,,24.536713,119.723068,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,149.000000,,,34.797424,110.196838,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,111.370453,,,29.804279,90.446747,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,109.253166,,,6.049988,111.094353,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,103.842651,,,17.570148,162.812881,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,102.329117,,,13.413690,157.431519,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,96.977089,,,5.070436,98.141357,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,95.635155,,,14.122319,0.238364,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,96.898735,,,16.762482,347.857361,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,100.337448,,,18.083717,48.638714,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,78.797470,,,17.705416,93.625961,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,76.772148,,,4.475790,183.282410,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,79.139244,,,11.090010,185.845581,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,78.278481,,,13.018618,174.634659,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,77.515785,,,13.776070,161.515564,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,72.453613,,,19.422096,115.184357,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,54.075951,,,12.358377,86.662407,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,56.000000,,,1.625042,242.597916,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,183.493668,,,24.982048,3.092645,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,181.696198,,,16.603144,322.106293,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,197.093582,,,30.295313,305.971466,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,214.394653,,,35.406506,320.971039,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,226.828232,,,33.944912,310.491333,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,248.822784,,,37.913803,292.538879,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,273.529388,,,18.521067,312.393158,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,267.064880,,,23.524118,74.846077,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,243.247711,,,35.691246,66.297417,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,223.481018,,,35.372471,22.905466,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,224.887039,,,35.000931,9.327206,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,215.915726,,,31.044262,66.019989,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,187.058807,,,40.202179,96.857155,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,162.684189,,,36.268150,94.033470,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,138.810120,,,28.019979,88.467621,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,125.329117,,,13.699387,55.817650,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,123.696205,,,15.508672,347.989899,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,129.632904,,,18.225819,323.172333,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,138.265823,,,14.281432,334.363617,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,137.873413,,,22.732992,8.862600,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,133.594940,,,19.486519,1.060532,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,137.392410,,,12.975430,341.931396,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,138.962021,,,11.515566,336.797394,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,143.443039,,,14.909726,343.239044,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,144.696198,,,18.710249,338.120697,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,152.741714,,,8.750658,298.003784,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.000000,,,1.695975,273.200073,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.000000,,,1.692355,151.347977,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,153.917801,,,18.935637,118.454529,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,132.797470,,,27.666313,128.745300,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,125.140686,,,26.973566,135.839630,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,107.736259,,,18.219526,123.096489,,,,,3,,,,,,,20,,,,,
PL0,51.621244,-115.608378,104.784813,,,7.408439,103.749916,,,,,27,,,,,,,20,,,,,
PL0,51.621244,-115.608378,98.139244,,,11.268183,55.466862,,,,,27,,,,,,,20,,,,,
PL0,51.621244,-115.608378,92.405060,,,14.018888,36.812023,,,,,27,,,,,,,20,,,,,
PL0,51.621244,-115.608378,86.936707,,,12.571299,44.422729,,,,,27,,,,,,,20,,,,,
PCH,51.621244,-115.608378,80.670082,,,7.870255,121.631897,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,78.000000,,,2.642924,160.403152,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,79.487900,,,10.598242,241.684647,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,90.443039,,,13.884060,263.472931,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,97.884155,,,9.602666,308.570221,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,100.455696,,,7.797698,319.810913,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,104.594940,,,9.194861,302.510376,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,110.796669,,,20.310999,329.522339,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,118.333763,,,21.116856,2.943993,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,109.350266,,,13.526345,24.825775,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,110.759811,,,25.696764,316.994019,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,132.725037,,,33.114311,344.837036,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,122.311165,,,16.580530,21.462318,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,124.634354,,,9.877243,302.647003,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,133.402664,,,28.427574,294.337708,,,,,3,,,,,,,20,,,,,
PL0,51.621244,-115.608378,159.177216,,,25.978827,305.897858,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,161.468353,,,27.296915,315.910919,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,184.506332,,,32.764229,324.653900,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,186.746841,,,30.715809,319.639343,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,211.034286,,,37.488720,300.015503,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,230.038132,,,14.927424,253.289017,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,230.101273,,,18.526043,175.945312,,,,,22,,,,,,,20,,,,,
MT0,51.621244,-115.608378,228.291138,,,22.942839,140.241455,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,210.532608,,,18.703588,86.102478,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,203.405060,,,26.998821,62.194267,,,,,6,,,,,,,20,,,,,
PCH,51.621244,-115.608378,178.683548,,,33.776409,93.487007,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,158.443039,,,21.245787,72.602753,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,151.645569,,,25.095539,98.984261,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,125.385353,,,23.106035,100.320679,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,121.329117,,,17.220535,87.437843,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,102.442398,,,14.263134,58.845932,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,105.050636,,,19.378267,3.283814,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,100.962029,,,18.361958,349.455078,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,109.532127,,,26.728271,353.659332,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,104.898735,,,9.249221,46.944355,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,100.518990,,,20.254665,91.731789,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,77.898735,,,19.192064,96.751457,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,75.101265,,,3.922726,133.457275,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,74.101265,,,7.115895,162.535461,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,72.253166,,,8.404557,153.573059,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,69.112801,,,12.604677,147.935318,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,63.329113,,,14.438675,133.035187,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,55.037975,,,5.538873,82.832458,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,56.000000,,,1.039087,316.034912,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,197.936707,,,8.474642,60.485615,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,188.101273,,,8.791803,229.753220,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,206.886078,,,37.274994,257.943878,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,236.716064,,,32.160671,250.818237,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,247.395447,,,21.579187,248.301804,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,263.455688,,,22.277166,254.505707,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,276.025330,,,18.436108,188.537003,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,267.105591,,,13.229535,111.763176,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,259.639496,,,19.438610,21.162081,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,257.746826,,,30.582563,26.816971,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,241.239227,,,32.791561,69.360611,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,216.821671,,,42.987087,83.174332,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,184.316452,,,42.597912,82.576561,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,160.487747,,,33.434971,88.264717,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,139.746841,,,22.908880,75.767540,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,130.873413,,,12.386186,12.794843,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,136.088608,,,16.107073,333.318604,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,140.518982,,,14.920479,326.352753,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,147.113922,,,22.124292,327.959686,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,156.172241,,,24.749716,357.120331,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,148.772156,,,23.757738,19.089468,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,145.810120,,,14.358364,8.706888,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,145.873413,,,9.465322,332.271332,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,151.683548,,,9.726375,315.676270,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,154.936707,,,8.097484,342.115173,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.000000,,,1.689631,358.390442,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,155.000000,,,1.653790,64.201897,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,153.014267,,,12.802313,134.744507,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,142.873413,,,29.946438,123.428978,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,119.683548,,,31.827166,121.568329,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,106.708862,,,20.073368,138.625443,,,,,3,,,,,,,20,,,,,
PL0,51.621244,-115.608378,101.988785,,,2.772037,137.582031,,,,,27,,,,,,,20,,,,,
PL0,51.621244,-115.608378,104.215187,,,5.069549,321.756317,,,,,27,,,,,,,20,,,,,
PL0,51.621244,-115.608378,106.173851,,,11.979649,350.489380,,,,,27,,,,,,,20,,,,,
PL0,51.621244,-115.608378,106.854988,,,15.932328,13.706355,,,,,27,,,,,,,20,,,,,
PL0,51.621244,-115.608378,101.139244,,,17.668032,81.826103,,,,,27,,,,,,,20,,,,,
PCH,51.621244,-115.608378,83.531647,,,17.350525,90.092789,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,78.000000,,,3.957651,105.397911,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,78.443039,,,9.020913,262.368469,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,89.924049,,,18.935467,263.310333,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,103.524117,,,11.697102,269.081238,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,105.521713,,,3.955556,300.631348,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,108.063293,,,18.126368,291.341766,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,128.037979,,,24.434685,304.208344,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,135.012665,,,22.252010,12.400718,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,121.665115,,,17.473679,12.653265,,,,,3,,,,,,,20,,,,,
PCH,51.621244,-115.608378,129.908020,,,29.755663,309.600189,,,,,3,,,,,,,20,,,,,
MT0,51.621244,-115.608378,152.241470,,,20.290998,343.944000,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,137.392410,,,30.391247,27.283995,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,133.662079,,,17.211666,339.586456,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,145.398651,,,33.037827,297.492401,,,,,6,,,,,,,20,,,,,
PL0,51.621244,-115.608378,172.746841,,,26.637175,272.609985,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,180.886078,,,27.751493,299.691528,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,204.897934,,,30.023327,309.401062,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,211.825989,,,37.383713,329.922241,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,229.884628,,,14.420855,319.499329,,,,,22,,,,,,,20,,,,,
PL0,51.621244,-115.608378,224.316452,,,19.423723,167.587234,,,,,22,,,,,,,20,,,,,
MT0,51.621244,-115.608378,224.316452,,,23.266893,179.976334,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,224.303635,,,21.810244,177.730377,,,,,6,,,,,,,20,,,,,
MT0,51.621244,-115.608378,223.164551,,,17.971008,117.620934,,,,,6,,,,,,,20,,,,,
PCH,51.621244,-115.608378,203.068253,,,36.954182,100.270966,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,174.670883,,,34.426624,120.275696,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,163.417725,,,24.783737,110.738365,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,143.759979,,,46.926598,113.060020,,,,,5,,,,,,,20,,,,,
PCH,51.621244,-115.608378,105.835442,,,26.464634,108.463150,,,,,5,,,,,,,20,,,,,
